ano,mes,sigla_uf,densidade,Latitude,Longitude
2020,10,AP,85.434099234949,1.41,-51.77
2020,10,AM,85.437508347763,-3.07,-61.66
2020,10,AL,78.789232302853,-9.71,-35.73
2020,10,AC,84.412557156752,-8.77,-70.55
2020,1,TO,94.551729136494,-10.25,-48.25
2020,1,SP,107.40911032369,-23.55,-46.64
2020,1,SE,87.989320901937,-10.90,-37.07
2020,1,SC,96.432511331808,-27.33,-49.44
2020,1,RS,100.90652925547,-30.11,-51.22
2020,1,RR,84.386251343352,1.89,-61.22
2020,1,RO,89.532388977198,-11.22,-62.80
2020,1,RN,83.527823949279,-5.22,-36.52
2020,1,RJ,105.54092764743,-22.84,-43.15
2020,1,PR,95.313398502373,-24.89,-51.55
2020,1,PI,86.20150695323,-8.28,-43.68
2020,1,PE,90.263104668784,-8.28,-35.07
2020,1,PB,79.561347861827,-7.06,-35.55
2020,1,PA,79.726346978594,-5.53,-52.29
2020,1,MT,103.21064978106,-12.64,-55.42
2020,1,MS,100.99802589866,-20.51,-54.54
2020,1,MG,98.822875619113,-18.10,-44.38
2020,1,MA,72.83781319517,-2.55,-44.30
2020,1,GO,103.83139693438,-16.64,-49.31
2020,1,ES,95.17580530775,-19.19,-40.34
2020,1,DF,118.28036512841,-15.83,-47.86
2020,1,CE,81.958804994876,-3.71,-38.54
2020,1,BA,86.911150251219,-12.96,-38.51
2020,1,AP,84.460543600743,1.41,-51.77
2020,1,AM,84.94738282154,-3.07,-61.66
2020,1,AL,76.531908333451,-9.71,-35.73
2020,1,AC,84.277979669704,-8.77,-70.55
2019,9,TO,95.880195770015,-10.25,-48.25
2019,9,SP,106.52970622279,-23.55,-46.64
2019,9,SE,89.128444996642,-10.90,-37.07
2019,9,SC,97.520582604817,-27.33,-49.44
2019,9,RS,102.71064886657,-30.11,-51.22
2019,9,RR,84.830816113946,1.89,-61.22
2019,9,RO,94.946334876001,-11.22,-62.80
2019,9,RN,88.718859900885,-5.22,-36.52
2019,9,RJ,108.14923049558,-22.84,-43.15
2019,9,PR,96.688600455643,-24.89,-51.55
2019,9,PI,88.724857762691,-8.28,-43.68
2019,9,PE,93.174613853973,-8.28,-35.07
2019,9,PB,87.414857718534,-7.06,-35.55
2019,9,PA,80.928016422436,-5.53,-52.29
2019,9,MT,107.6131154673,-12.64,-55.42
2019,9,MS,103.6218606355,-20.51,-54.54
2019,9,MG,99.690072049934,-18.10,-44.38
2019,9,MA,75.953321900881,-2.55,-44.30
2019,9,GO,105.44126158356,-16.64,-49.31
2019,9,ES,95.361800604681,-19.19,-40.34
2019,9,DF,120.1004023523,-15.83,-47.86
2019,9,CE,86.901699700769,-3.71,-38.54
2019,9,BA,88.483132998016,-12.96,-38.51
2019,9,AP,85.918572217407,1.41,-51.77
2019,9,AM,83.923286148207,-3.07,-61.66
2019,9,AL,81.502128780349,-9.71,-35.73
2019,9,AC,86.405460719894,-8.77,-70.55
2019,8,TO,96.184481068317,-10.25,-48.25
2019,8,SP,106.95321455808,-23.55,-46.64
2019,8,SE,88.892876657026,-10.90,-37.07
2019,8,SC,97.478920520747,-27.33,-49.44
2019,8,RS,102.63989356293,-30.11,-51.22
2019,8,RR,84.89189630894,1.89,-61.22
2019,8,RO,95.269254033676,-11.22,-62.80
2019,8,RN,89.544814111113,-5.22,-36.52
2019,8,RJ,108.16285347713,-22.84,-43.15
2019,8,PR,96.874502851463,-24.89,-51.55
2019,8,PI,89.113770600084,-8.28,-43.68
2019,8,PE,93.143673412074,-8.28,-35.07
2019,8,PB,87.512440497774,-7.06,-35.55
2019,8,PA,80.807405439932,-5.53,-52.29
2019,8,MT,107.35923381086,-12.64,-55.42
2019,8,MS,103.79706842712,-20.51,-54.54
2019,8,MG,99.714674305207,-18.10,-44.38
2019,8,MA,75.950240707623,-2.55,-44.30
2019,8,GO,105.72453313127,-16.64,-49.31
2019,8,ES,95.25842011621,-19.19,-40.34
2019,8,DF,120.50391540652,-15.83,-47.86
2019,8,CE,87.121244474697,-3.71,-38.54
2019,8,BA,88.572058857543,-12.96,-38.51
2019,8,AP,85.665300195925,1.41,-51.77
2019,8,AM,83.947486329793,-3.07,-61.66
2019,8,AL,81.591840489345,-9.71,-35.73
2019,8,AC,86.351942036545,-8.77,-70.55
2019,7,TO,96.780018132505,-10.25,-48.25
2019,7,SP,107.533211609,-23.55,-46.64
2019,7,SE,88.92889707904,-10.90,-37.07
2019,7,SC,97.655925060169,-27.33,-49.44
2019,7,RS,103.2236204232,-30.11,-51.22
2019,7,RR,85.74311485883,1.89,-61.22
2019,7,RO,96.112534991,-11.22,-62.80
2019,7,RN,89.792158382459,-5.22,-36.52
2019,7,RJ,108.35080660272,-22.84,-43.15
2019,7,PR,97.112137119284,-24.89,-51.55
2019,7,PI,90.108782556175,-8.28,-43.68
2019,7,PE,93.380158000291,-8.28,-35.07
2019,7,PB,87.627494103596,-7.06,-35.55
2019,7,PA,81.244143666093,-5.53,-52.29
2019,7,MT,108.21520428094,-12.64,-55.42
2019,7,MS,104.5645066222,-20.51,-54.54
2019,7,MG,99.90003680418,-18.10,-44.38
2019,7,MA,76.87975699844,-2.55,-44.30
2019,7,GO,106.35886990026,-16.64,-49.31
2019,7,ES,95.107486344917,-19.19,-40.34
2019,7,DF,120.73862091197,-15.83,-47.86
2019,7,CE,87.458232397927,-3.71,-38.54
2019,7,BA,88.821382063575,-12.96,-38.51
2019,7,AP,85.47694243205,1.41,-51.77
2019,7,AM,84.391847989081,-3.07,-61.66
2019,7,AL,81.935345844032,-9.71,-35.73
2019,7,AC,86.940647553391,-8.77,-70.55
2019,6,TO,97.8114477032,-10.25,-48.25
2019,6,SP,108.13705195,-23.55,-46.64
2019,6,SE,89.509627319923,-10.90,-37.07
2019,6,SC,99.7867917067,-27.33,-49.44
2019,6,RS,104.27229369426,-30.11,-51.22
2019,6,RR,89.22283581468,1.89,-61.22
2019,6,RO,97.150073196862,-11.22,-62.80
2019,6,RN,90.642337906473,-5.22,-36.52
2019,6,RJ,109.26338989135,-22.84,-43.15
2019,6,PR,98.31912592342,-24.89,-51.55
2019,6,PI,90.744397893602,-8.28,-43.68
2019,6,PE,94.556602817899,-8.28,-35.07
2019,6,PB,88.22983133225,-7.06,-35.55
2019,6,PA,81.874757223735,-5.53,-52.29
2019,6,MT,109.20291063504,-12.64,-55.42
2019,6,MS,105.75410031139,-20.51,-54.54
2019,6,MG,100.46963351248,-18.10,-44.38
2019,6,MA,76.456061821834,-2.55,-44.30
2019,6,GO,107.97516486035,-16.64,-49.31
2019,6,ES,95.940200201994,-19.19,-40.34
2019,6,DF,123.6838699527,-15.83,-47.86
2019,6,CE,87.852978888893,-3.71,-38.54
2019,6,BA,89.156797883858,-12.96,-38.51
2019,6,AP,86.678264098354,1.41,-51.77
2019,6,AM,85.598382203057,-3.07,-61.66
2019,6,AL,82.497306504716,-9.71,-35.73
2019,6,AC,87.56052527135,-8.77,-70.55
2019,5,TO,97.932908915665,-10.25,-48.25
2019,5,SP,108.74014052502,-23.55,-46.64
2019,5,SE,89.621376916554,-10.90,-37.07
2019,5,SC,99.239968262287,-27.33,-49.44
2019,5,RS,104.64747888386,-30.11,-51.22
2019,5,RR,88.62146355677,1.89,-61.22
2019,5,RO,97.426702147089,-11.22,-62.80
2019,5,RN,91.27706157786,-5.22,-36.52
2019,5,RJ,109.65879873846,-22.84,-43.15
2019,5,PR,98.275292214592,-24.89,-51.55
2019,5,PI,91.224405588429,-8.28,-43.68
2019,5,PE,94.926041674784,-8.28,-35.07
2019,5,PB,88.348468258194,-7.06,-35.55
2019,5,PA,81.939008142013,-5.53,-52.29
2019,5,MT,109.12624005011,-12.64,-55.42
2019,5,MS,105.76381638727,-20.51,-54.54
2019,5,MG,100.63469961164,-18.10,-44.38
2019,5,MA,76.645825796671,-2.55,-44.30
2019,5,GO,107.82900441125,-16.64,-49.31
2019,5,ES,95.713359319382,-19.19,-40.34
2019,5,DF,123.60454136094,-15.83,-47.86
2019,5,CE,88.80279437867,-3.71,-38.54
2019,5,BA,89.473831666612,-12.96,-38.51
2019,5,AP,86.478383207112,1.41,-51.77
2019,5,AM,85.292937748783,-3.07,-61.66
2019,5,AL,83.33447493394,-9.71,-35.73
2019,5,AC,87.244626207198,-8.77,-70.55
2019,4,TO,98.594740710211,-10.25,-48.25
2019,4,SP,109.698031241,-23.55,-46.64
2019,4,SE,89.391908381132,-10.90,-37.07
2019,4,SC,99.32102267347,-27.33,-49.44
2019,4,RS,105.1144567706,-30.11,-51.22
2019,4,RR,87.958402131232,1.89,-61.22
2019,4,RO,97.90320717756,-11.22,-62.80
2019,4,RN,90.94929304601,-5.22,-36.52
2019,4,RJ,109.77772675461,-22.84,-43.15
2019,4,PR,98.270912949821,-24.89,-51.55
2019,4,PI,91.464348171299,-8.28,-43.68
2019,4,PE,95.19930933057,-8.28,-35.07
2019,4,PB,88.114112962956,-7.06,-35.55
2019,4,PA,81.75815414042,-5.53,-52.29
2019,4,MT,109.5967987198,-12.64,-55.42
2019,4,MS,105.96006656422,-20.51,-54.54
2019,4,MG,100.59299465007,-18.10,-44.38
2019,4,MA,76.74635095248,-2.55,-44.30
2019,4,GO,108.14961536078,-16.64,-49.31
2019,4,ES,95.512799857416,-19.19,-40.34
2019,4,DF,123.58605212016,-15.83,-47.86
2019,4,CE,87.790603184411,-3.71,-38.54
2019,4,BA,89.562715352729,-12.96,-38.51
2019,4,AP,86.274765097758,1.41,-51.77
2019,4,AM,85.39495310874,-3.07,-61.66
2019,4,AL,83.157167706948,-9.71,-35.73
2019,4,AC,87.232897908,-8.77,-70.55
2019,3,TO,98.944078331873,-10.25,-48.25
2019,3,SP,109.29234271086,-23.55,-46.64
2019,3,SE,89.7543264563,-10.90,-37.07
2019,3,SC,99.701448407701,-27.33,-49.44
2019,3,RS,105.43506150479,-30.11,-51.22
2019,3,RR,87.447967976024,1.89,-61.22
2019,3,RO,98.141203660241,-11.22,-62.80
2019,3,RN,91.216811679185,-5.22,-36.52
2019,3,RJ,110.7605495584,-22.84,-43.15
2019,3,PR,98.513164713136,-24.89,-51.55
2019,3,PI,91.9628883904,-8.28,-43.68
2019,3,PE,95.398689214972,-8.28,-35.07
2019,3,PB,88.339009972736,-7.06,-35.55
2019,3,PA,81.908022050163,-5.53,-52.29
2019,3,MT,109.30645514611,-12.64,-55.42
2019,3,MS,106.18903116895,-20.51,-54.54
2019,3,MG,100.79099222258,-18.10,-44.38
2019,3,MA,76.869391923731,-2.55,-44.30
2019,3,GO,108.30737790957,-16.64,-49.31
2019,3,ES,95.733548686583,-19.19,-40.34
2019,3,DF,124.29731640436,-15.83,-47.86
2019,3,CE,88.61338643661,-3.71,-38.54
2019,3,BA,89.892792070436,-12.96,-38.51
2019,3,AP,86.354813898594,1.41,-51.77
2019,3,AM,84.986169963273,-3.07,-61.66
2019,3,AL,83.5817468295,-9.71,-35.73
2019,3,AC,87.304676939713,-8.77,-70.55
2019,2,TO,99.764150488449,-10.25,-48.25
2019,2,SP,109.53767562773,-23.55,-46.64
2019,2,SE,89.557206488324,-10.90,-37.07
2019,2,SC,99.794092115688,-27.33,-49.44
2019,2,RS,106.2321969742,-30.11,-51.22
2019,2,RR,86.797047356079,1.89,-61.22
2019,2,RO,98.702313225674,-11.22,-62.80
2019,2,RN,91.423795849969,-5.22,-36.52
2019,2,RJ,110.23660894314,-22.84,-43.15
2019,2,PR,98.736930163592,-24.89,-51.55
2019,2,PI,92.567385636712,-8.28,-43.68
2019,2,PE,96.108671445935,-8.28,-35.07
2019,2,PB,88.295071482619,-7.06,-35.55
2019,2,PA,81.794590401571,-5.53,-52.29
2019,2,MT,109.39980209169,-12.64,-55.42
2019,2,MS,106.90438180466,-20.51,-54.54
2019,2,MG,100.8726246351,-18.10,-44.38
2019,2,MA,76.69476642329,-2.55,-44.30
2019,2,GO,109.1081395159,-16.64,-49.31
2019,2,ES,95.506858846618,-19.19,-40.34
2019,2,DF,124.58168092747,-15.83,-47.86
2019,2,CE,88.179236548262,-3.71,-38.54
2019,2,BA,90.513681680962,-12.96,-38.51
2019,2,AP,85.717437377486,1.41,-51.77
2019,2,AM,84.494209323065,-3.07,-61.66
2019,2,AL,84.93360458887,-9.71,-35.73
2019,2,AC,87.757933426516,-8.77,-70.55
2019,12,TO,94.523563990829,-10.25,-48.25
2019,12,SP,107.7980036782,-23.55,-46.64
2019,12,SE,87.808044212893,-10.90,-37.07
2019,12,SC,96.620374531668,-27.33,-49.44
2019,12,RS,101.74415778732,-30.11,-51.22
2019,12,RR,84.61865983449,1.89,-61.22
2019,12,RO,89.516971683383,-11.22,-62.80
2019,12,RN,83.359724516539,-5.22,-36.52
2019,12,RJ,105.31156112128,-22.84,-43.15
2019,12,PR,95.901593822681,-24.89,-51.55
2019,12,PI,85.693170684465,-8.28,-43.68
2019,12,PE,91.759337144194,-8.28,-35.07
2019,12,PB,79.807980185793,-7.06,-35.55
2019,12,PA,79.447835110745,-5.53,-52.29
2019,12,MT,104.2371554207,-12.64,-55.42
2019,12,MS,101.82152770831,-20.51,-54.54
2019,12,MG,98.957885691252,-18.10,-44.38
2019,12,MA,71.409579486376,-2.55,-44.30
2019,12,GO,104.35396960598,-16.64,-49.31
2019,12,ES,94.728179861396,-19.19,-40.34
2019,12,DF,117.49204382496,-15.83,-47.86
2019,12,CE,81.539218127572,-3.71,-38.54
2019,12,BA,87.149003056801,-12.96,-38.51
2019,12,AP,84.220159838057,1.41,-51.77
2019,12,AM,84.259893060773,-3.07,-61.66
2019,12,AL,76.567625219597,-9.71,-35.73
2019,12,AC,85.366155102133,-8.77,-70.55
2019,11,TO,97.417389656843,-10.25,-48.25
2019,11,SP,107.63612939806,-23.55,-46.64
2019,11,SE,89.130576639973,-10.90,-37.07
2019,11,SC,97.5738676427,-27.33,-49.44
2019,11,RS,102.95228042586,-30.11,-51.22
2019,11,RR,85.314670307266,1.89,-61.22
2019,11,RO,92.248814865872,-11.22,-62.80
2019,11,RN,85.943465551593,-5.22,-36.52
2019,11,RJ,108.57851080076,-22.84,-43.15
2019,11,PR,96.234995461326,-24.89,-51.55
2019,11,PI,90.326060490152,-8.28,-43.68
2019,11,PE,92.750414849905,-8.28,-35.07
2019,11,PB,82.924083783315,-7.06,-35.55
2019,11,PA,80.306107325873,-5.53,-52.29
2019,11,MT,105.82643079313,-12.64,-55.42
2019,11,MS,103.97569473182,-20.51,-54.54
2019,11,MG,100.33631112896,-18.10,-44.38
2019,11,MA,74.4495432696,-2.55,-44.30
2019,11,GO,107.40045315469,-16.64,-49.31
2019,11,ES,95.34174411805,-19.19,-40.34
2019,11,DF,121.20428432896,-15.83,-47.86
2019,11,CE,85.242800160051,-3.71,-38.54
2019,11,BA,89.80723380199,-12.96,-38.51
2019,11,AP,85.307976176822,1.41,-51.77
2019,11,AM,84.504814340212,-3.07,-61.66
2019,11,AL,79.760451159405,-9.71,-35.73
2019,11,AC,86.139794882843,-8.77,-70.55
2019,10,TO,98.267557439731,-10.25,-48.25
2019,10,SP,106.9737801843,-23.55,-46.64
2019,10,SE,88.616285059007,-10.90,-37.07
2019,10,SC,96.927906310696,-27.33,-49.44
2019,10,RS,102.95173547818,-30.11,-51.22
2019,10,RR,84.71443358024,1.89,-61.22
2019,10,RO,92.647357537734,-11.22,-62.80
2019,10,RN,86.51682234756,-5.22,-36.52
2019,10,RJ,108.68989257596,-22.84,-43.15
2019,10,PR,96.332695671324,-24.89,-51.55
2019,10,PI,90.503866673469,-8.28,-43.68
2019,10,PE,92.983320935881,-8.28,-35.07
2019,10,PB,82.992075661123,-7.06,-35.55
2019,10,PA,80.252845999559,-5.53,-52.29
2019,10,MT,105.69823324435,-12.64,-55.42
2019,10,MS,103.77727703558,-20.51,-54.54
2019,10,MG,100.25421385662,-18.10,-44.38
2019,10,MA,74.391552668405,-2.55,-44.30
2019,10,GO,107.80889650194,-16.64,-49.31
2019,10,ES,94.846254339144,-19.19,-40.34
2019,10,DF,121.60036852446,-15.83,-47.86
2019,10,CE,85.479821788644,-3.71,-38.54
2019,10,BA,89.173468224167,-12.96,-38.51
2019,10,AP,85.90649390882,1.41,-51.77
2019,10,AM,84.314735546062,-3.07,-61.66
2019,10,AL,79.922974976905,-9.71,-35.73
2019,10,AC,85.831268744295,-8.77,-70.55
2019,1,TO,100.46018946406,-10.25,-48.25
2019,1,SP,110.2311955642,-23.55,-46.64
2019,1,SE,89.486276657941,-10.90,-37.07
2019,1,SC,99.954575609844,-27.33,-49.44
2019,1,RS,106.31617783674,-30.11,-51.22
2019,1,RR,86.920189812823,1.89,-61.22
2019,1,RO,99.60189782708,-11.22,-62.80
2019,1,RN,91.538052491945,-5.22,-36.52
2019,1,RJ,110.23169634428,-22.84,-43.15
2019,1,PR,99.130200476045,-24.89,-51.55
2019,1,PI,93.134021395416,-8.28,-43.68
2019,1,PE,96.321859875021,-8.28,-35.07
2019,1,PB,88.294145671608,-7.06,-35.55
2019,1,PA,82.100128771996,-5.53,-52.29
2019,1,MT,109.92728641911,-12.64,-55.42
2019,1,MS,107.46889673049,-20.51,-54.54
2019,1,MG,101.92858295,-18.10,-44.38
2019,1,MA,76.95820430686,-2.55,-44.30
2019,1,GO,109.15933034934,-16.64,-49.31
2019,1,ES,95.107099306513,-19.19,-40.34
2019,1,DF,125.8663806101,-15.83,-47.86
2019,1,CE,88.401920347515,-3.71,-38.54
2019,1,BA,90.735290057118,-12.96,-38.51
2019,1,AP,85.890193298565,1.41,-51.77
2019,1,AM,84.710034845272,-3.07,-61.66
2019,1,AL,84.531361915481,-9.71,-35.73
2019,1,AC,88.183350301692,-8.77,-70.55
2018,9,TO,105.6382018339,-10.25,-48.25
2018,9,SP,137.84458863949,-23.55,-46.64
2018,9,SE,91.21363222181,-10.90,-37.07
2018,9,SC,112.2922159216,-27.33,-49.44
2018,9,RS,118.9070130865,-30.11,-51.22
2018,9,RR,89.613714254,1.89,-61.22
2018,9,RO,104.15557903469,-11.22,-62.80
2018,9,RN,99.759529291379,-5.22,-36.52
2018,9,RJ,116.81432241101,-22.84,-43.15
2018,9,PR,114.947743564,-24.89,-51.55
2018,9,PI,102.54468406028,-8.28,-43.68
2018,9,PE,103.97103333153,-8.28,-35.07
2018,9,PB,104.30724814938,-7.06,-35.55
2018,9,PA,86.865127220929,-5.53,-52.29
2018,9,MT,115.6257789807,-12.64,-55.42
2018,9,MS,116.79534705496,-20.51,-54.54
2018,9,MG,105.60883017844,-18.10,-44.38
2018,9,MA,79.913803090381,-2.55,-44.30
2018,9,GO,111.90352312278,-16.64,-49.31
2018,9,ES,96.532664986401,-19.19,-40.34
2018,9,DF,157.84439656665,-15.83,-47.86
2018,9,CE,99.631530483385,-3.71,-38.54
2018,9,BA,95.870797172438,-12.96,-38.51
2018,9,AP,90.214034097896,1.41,-51.77
2018,9,AM,88.346818650442,-3.07,-61.66
2018,9,AL,92.257480092211,-9.71,-35.73
2018,9,AC,89.601214819416,-8.77,-70.55
2018,8,TO,105.12914818332,-10.25,-48.25
2018,8,SP,137.26530633039,-23.55,-46.64
2018,8,SE,91.939456824977,-10.90,-37.07
2018,8,SC,112.56387186534,-27.33,-49.44
2018,8,RS,118.47513660008,-30.11,-51.22
2018,8,RR,89.269088815196,1.89,-61.22
2018,8,RO,104.65484251438,-11.22,-62.80
2018,8,RN,99.702156648012,-5.22,-36.52
2018,8,RJ,117.20003426581,-22.84,-43.15
2018,8,PR,115.7043346879,-24.89,-51.55
2018,8,PI,102.66130111799,-8.28,-43.68
2018,8,PE,104.1518739837,-8.28,-35.07
2018,8,PB,104.32263662969,-7.06,-35.55
2018,8,PA,86.793593748844,-5.53,-52.29
2018,8,MT,116.45099735677,-12.64,-55.42
2018,8,MS,117.43719030008,-20.51,-54.54
2018,8,MG,105.90409180091,-18.10,-44.38
2018,8,MA,79.717216141167,-2.55,-44.30
2018,8,GO,111.97823602138,-16.64,-49.31
2018,8,ES,97.122763435999,-19.19,-40.34
2018,8,DF,159.20752424696,-15.83,-47.86
2018,8,CE,99.441593653523,-3.71,-38.54
2018,8,BA,96.219378385332,-12.96,-38.51
2018,8,AP,90.465151043889,1.41,-51.77
2018,8,AM,88.46542833904,-3.07,-61.66
2018,8,AL,92.203459711931,-9.71,-35.73
2018,8,AC,89.996721368052,-8.77,-70.55
2018,7,TO,105.51873711203,-10.25,-48.25
2018,7,SP,137.23401003484,-23.55,-46.64
2018,7,SE,92.285766454755,-10.90,-37.07
2018,7,SC,112.96732072701,-27.33,-49.44
2018,7,RS,119.11296113148,-30.11,-51.22
2018,7,RR,88.394083611994,1.89,-61.22
2018,7,RO,105.42760565752,-11.22,-62.80
2018,7,RN,99.888186581815,-5.22,-36.52
2018,7,RJ,118.17262278,-22.84,-43.15
2018,7,PR,114.96518132051,-24.89,-51.55
2018,7,PI,102.92648469259,-8.28,-43.68
2018,7,PE,104.15441013094,-8.28,-35.07
2018,7,PB,103.74750781685,-7.06,-35.55
2018,7,PA,86.28024418168,-5.53,-52.29
2018,7,MT,117.44739537908,-12.64,-55.42
2018,7,MS,118.1786229591,-20.51,-54.54
2018,7,MG,106.10015977634,-18.10,-44.38
2018,7,MA,79.558098692903,-2.55,-44.30
2018,7,GO,112.60820258335,-16.64,-49.31
2018,7,ES,97.228745026921,-19.19,-40.34
2018,7,DF,161.15551703817,-15.83,-47.86
2018,7,CE,99.376154807221,-3.71,-38.54
2018,7,BA,96.428139605581,-12.96,-38.51
2018,7,AP,89.35363004434,1.41,-51.77
2018,7,AM,88.280259990477,-3.07,-61.66
2018,7,AL,91.932093823921,-9.71,-35.73
2018,7,AC,90.363007828453,-8.77,-70.55
2018,6,TO,106.35533359051,-10.25,-48.25
2018,6,SP,138.5003782914,-23.55,-46.64
2018,6,SE,91.665413816432,-10.90,-37.07
2018,6,SC,115.436856116,-27.33,-49.44
2018,6,RS,119.70090687938,-30.11,-51.22
2018,6,RR,96.672636404687,1.89,-61.22
2018,6,RO,103.27818104894,-11.22,-62.80
2018,6,RN,99.23230747165,-5.22,-36.52
2018,6,RJ,121.86007906235,-22.84,-43.15
2018,6,PR,115.58916912201,-24.89,-51.55
2018,6,PI,104.86096636584,-8.28,-43.68
2018,6,PE,104.67557862304,-8.28,-35.07
2018,6,PB,102.57194157928,-7.06,-35.55
2018,6,PA,87.394216642595,-5.53,-52.29
2018,6,MT,120.98773405283,-12.64,-55.42
2018,6,MS,119.4454262891,-20.51,-54.54
2018,6,MG,105.86897363654,-18.10,-44.38
2018,6,MA,79.651194268073,-2.55,-44.30
2018,6,GO,115.8450675137,-16.64,-49.31
2018,6,ES,95.937486617222,-19.19,-40.34
2018,6,DF,157.93270084923,-15.83,-47.86
2018,6,CE,99.930280717391,-3.71,-38.54
2018,6,BA,93.282846882654,-12.96,-38.51
2018,6,AP,91.870350823971,1.41,-51.77
2018,6,AM,88.256832464895,-3.07,-61.66
2018,6,AL,90.845491603085,-9.71,-35.73
2018,6,AC,94.39369156203,-8.77,-70.55
2018,5,TO,106.47570562136,-10.25,-48.25
2018,5,SP,138.74754611756,-23.55,-46.64
2018,5,SE,91.334967283127,-10.90,-37.07
2018,5,SC,115.22326082774,-27.33,-49.44
2018,5,RS,119.7002709996,-30.11,-51.22
2018,5,RR,95.936942728783,1.89,-61.22
2018,5,RO,103.7533198803,-11.22,-62.80
2018,5,RN,99.550927102144,-5.22,-36.52
2018,5,RJ,122.34094042714,-22.84,-43.15
2018,5,PR,116.6399919724,-24.89,-51.55
2018,5,PI,105.49157771498,-8.28,-43.68
2018,5,PE,104.89737119173,-8.28,-35.07
2018,5,PB,101.99947435859,-7.06,-35.55
2018,5,PA,87.468320570725,-5.53,-52.29
2018,5,MT,120.9271278835,-12.64,-55.42
2018,5,MS,119.50941102712,-20.51,-54.54
2018,5,MG,105.98997534794,-18.10,-44.38
2018,5,MA,79.731448785461,-2.55,-44.30
2018,5,GO,116.3797856013,-16.64,-49.31
2018,5,ES,95.497336391495,-19.19,-40.34
2018,5,DF,159.25133017749,-15.83,-47.86
2018,5,CE,100.31356494015,-3.71,-38.54
2018,5,BA,93.322385616112,-12.96,-38.51
2018,5,AP,91.401515816287,1.41,-51.77
2018,5,AM,87.934730021109,-3.07,-61.66
2018,5,AL,91.228390824993,-9.71,-35.73
2018,5,AC,93.860434729677,-8.77,-70.55
2018,4,TO,106.55808240775,-10.25,-48.25
2018,4,SP,138.63283239383,-23.55,-46.64
2018,4,SE,91.7623739356,-10.90,-37.07
2018,4,SC,115.40778736555,-27.33,-49.44
2018,4,RS,119.77213424659,-30.11,-51.22
2018,4,RR,95.38611959375,1.89,-61.22
2018,4,RO,104.23394108278,-11.22,-62.80
2018,4,RN,99.739920382161,-5.22,-36.52
2018,4,RJ,122.85125339166,-22.84,-43.15
2018,4,PR,116.56879157579,-24.89,-51.55
2018,4,PI,106.8224195832,-8.28,-43.68
2018,4,PE,105.20868937914,-8.28,-35.07
2018,4,PB,101.59851131197,-7.06,-35.55
2018,4,PA,87.340694482891,-5.53,-52.29
2018,4,MT,120.61198776276,-12.64,-55.42
2018,4,MS,119.17629232769,-20.51,-54.54
2018,4,MG,106.23070033357,-18.10,-44.38
2018,4,MA,79.990054611071,-2.55,-44.30
2018,4,GO,116.73240404,-16.64,-49.31
2018,4,ES,94.904933725994,-19.19,-40.34
2018,4,DF,160.13175436034,-15.83,-47.86
2018,4,CE,100.66393509865,-3.71,-38.54
2018,4,BA,93.627642625375,-12.96,-38.51
2018,4,AP,90.795665657961,1.41,-51.77
2018,4,AM,87.277851685716,-3.07,-61.66
2018,4,AL,91.428193954482,-9.71,-35.73
2018,4,AC,93.127809271485,-8.77,-70.55
2018,3,TO,106.36513881488,-10.25,-48.25
2018,3,SP,138.61485917266,-23.55,-46.64
2018,3,SE,90.839800080066,-10.90,-37.07
2018,3,SC,114.93816525573,-27.33,-49.44
2018,3,RS,119.84438608677,-30.11,-51.22
2018,3,RR,94.217390306064,1.89,-61.22
2018,3,RO,103.66410675007,-11.22,-62.80
2018,3,RN,99.744054966591,-5.22,-36.52
2018,3,RJ,123.49096438797,-22.84,-43.15
2018,3,PR,117.2867562026,-24.89,-51.55
2018,3,PI,106.12517111868,-8.28,-43.68
2018,3,PE,105.19441763801,-8.28,-35.07
2018,3,PB,101.22646351139,-7.06,-35.55
2018,3,PA,86.98858130181,-5.53,-52.29
2018,3,MT,120.50814700001,-12.64,-55.42
2018,3,MS,118.66868990143,-20.51,-54.54
2018,3,MG,106.50950854223,-18.10,-44.38
2018,3,MA,79.187580863426,-2.55,-44.30
2018,3,GO,115.91378202424,-16.64,-49.31
2018,3,ES,94.920744077467,-19.19,-40.34
2018,3,DF,161.2227907473,-15.83,-47.86
2018,3,CE,100.50820024699,-3.71,-38.54
2018,3,BA,93.83859841935,-12.96,-38.51
2018,3,AP,89.952765499761,1.41,-51.77
2018,3,AM,86.792889285252,-3.07,-61.66
2018,3,AL,91.367053308186,-9.71,-35.73
2018,3,AC,92.581293340678,-8.77,-70.55
2018,2,TO,106.23470352743,-10.25,-48.25
2018,2,SP,138.19945046516,-23.55,-46.64
2018,2,SE,90.949060274916,-10.90,-37.07
2018,2,SC,114.49389608381,-27.33,-49.44
2018,2,RS,119.85705952409,-30.11,-51.22
2018,2,RR,93.422955938741,1.89,-61.22
2018,2,RO,103.44021557348,-11.22,-62.80
2018,2,RN,99.919732033306,-5.22,-36.52
2018,2,RJ,123.94798455119,-22.84,-43.15
2018,2,PR,117.6961783577,-24.89,-51.55
2018,2,PI,106.36699710523,-8.28,-43.68
2018,2,PE,105.23607169903,-8.28,-35.07
2018,2,PB,101.10556101788,-7.06,-35.55
2018,2,PA,86.805580456069,-5.53,-52.29
2018,2,MT,120.15841322464,-12.64,-55.42
2018,2,MS,118.51410926131,-20.51,-54.54
