ano,mes,sigla_uf,densidade
2016,7,RJ,136.90146956034
2016,7,ES,98.879431421168
2016,7,MG,114.42847168909
2016,7,MT,126.53032145214
2016,7,SC,120.02660279141
2017,7,AC,94.304855602391
2017,7,PB,106.26777703861
2017,7,MG,109.18297636842
2017,7,MS,121.61305671974
2017,7,AL,96.733774252975
2017,7,MA,81.86392188027
2017,7,BA,99.026612037566
2017,7,PR,120.39860463292
2017,7,MT,122.16702785193
2017,7,SP,138.95362057401
2017,7,RN,106.30435731022
2017,7,RO,109.63429815682
2017,7,PA,88.771665239568
2017,7,RJ,129.39822319049
2017,7,RS,123.29166701625
2017,7,AP,90.141177001512
2017,7,PI,111.07867436492
2017,7,GO,119.75269267059
2017,7,TO,114.24763610232
2017,7,ES,94.766201004094
2017,7,AM,84.555915005707
2017,7,RR,91.891871206729
2017,7,SC,115.41858557459
2017,7,DF,170.1326295204
2017,7,SE,92.901234028345
2017,7,CE,105.9475569982
2017,7,PE,110.35658663021
2018,7,SE,92.285766454755
2018,7,TO,105.51873711203
2018,7,MS,118.01786229591
2018,7,PR,114.96518132051
2018,7,SP,137.23401003484
2018,7,AP,89.35363004434
2018,7,CE,99.376154807221
2018,7,PE,104.15441013094
2018,7,RJ,118.017262278
2018,7,RO,105.42760565752
2018,7,PI,102.92648469259
2018,7,PB,103.74750781685
2018,7,MA,79.558098692903
2018,7,RN,99.888186581815
2018,7,BA,96.428139605581
2018,7,AM,88.280259990477
2018,7,MG,106.10015977634
2018,7,AC,90.363007828453
2018,7,DF,161.15551703817
2018,7,PA,86.28024418168
2018,7,RR,88.394083611994
2018,7,RS,119.11296113148
2018,7,MT,117.44739537908
2018,7,SC,112.96732072701
2018,7,AL,91.932093823921
2018,7,ES,97.228745026921
2018,7,GO,112.60820258335
2019,7,MA,76.087975699844
2019,7,PI,90.108782556175
2019,7,RJ,108.35080660272
2019,7,PR,97.112137119284
2019,7,SC,97.655925060169
2019,7,SE,88.92889707904
2019,7,BA,88.821382063575
2019,7,MG,99.90003680418
2019,7,RS,103.2236204232
2019,7,PB,87.627494103596
2019,7,RR,85.074311485883
2019,7,TO,96.780018132505
2019,7,AC,86.940647553391
2019,7,PE,93.380158000291
2019,7,AM,84.391847989081
2019,7,CE,87.458232397927
2019,7,PA,81.244143666093
2019,7,RN,89.792158382459
2019,7,RO,96.000112534991
2019,7,AP,85.47694243205
2019,7,MS,104.5645066222
2019,7,ES,95.107486344917
2019,7,AL,81.935345844032
2019,7,GO,106.35886990026
2019,7,MT,108.21520428094
2019,7,DF,120.73862091197
2019,7,SP,107.0533211609
2020,7,GO,96.771846366226
2020,7,BA,84.330263537369
2020,7,CE,83.365702986023
2020,7,SE,88.236828872591
2020,7,RO,87.089943555659
2020,7,AP,83.226557341667
2020,7,MS,97.318282875239
2020,7,MG,96.840038725071
2020,7,PI,84.884198593318
2020,7,MT,99.144579748286
2020,7,PR,93.035641721167
2020,7,AM,83.725105841319
2020,7,DF,111.69281760071
2020,7,RN,85.082926235759
2020,7,TO,88.922419647753
2020,7,PB,82.68014300579
2020,7,ES,95.120436451108
2020,7,SP,105.76461968031
2020,7,RR,82.070277780858
2020,7,SC,94.561283816261
2020,7,RJ,102.03506940987
2020,7,PE,89.097064343079
2020,7,PA,80.169375582876
2020,7,RS,97.026203248489
2020,7,AC,82.94196563328
2020,7,AL,78.067922744837
2020,7,MA,73.296706293174
2021,7,RO,90.675367629641
2021,7,SC,104.76063617049
2021,7,AL,87.672192291384
2021,7,RR,82.72487295335
2021,7,TO,94.060644670806
2021,7,AC,85.51709384745
2021,7,CE,98.974122836445
2021,7,MT,103.98891690312
2021,7,PR,99.740228139138
2021,7,GO,102.22016268723
2021,7,RJ,105.74016473014
2021,7,DF,114.71041341811
2021,7,PE,97.427541860586
2021,7,PI,93.61619072809
2021,7,SE,92.04476936669
2021,7,SP,112.46264346355
2021,7,MS,98.868831510981
2021,7,MA,82.302297888711
2021,7,AP,87.27001537124
2021,7,ES,99.174201437602
2021,7,BA,93.116313311112
2021,7,PB,93.1050849712
2021,7,AM,87.977128778839
2021,7,PA,85.441814425773
2021,7,RS,98.116159673766
2021,7,RN,92.920363177542
2021,7,MG,100.95609348119
2022,7,AC,98.335353350377
2022,7,PB,109.46927848695
2022,7,GO,103.93379207589
2022,7,CE,107.24684497448
2022,7,RS,107.20224776311
2022,7,MS,106.58015017956
2022,7,MT,108.00956485068
2022,7,TO,105.94769689419
2022,7,AM,99.986653726363
2022,7,RO,107.67968192605
2022,7,SC,105.51182644136
2022,7,MA,89.670504809339
2022,7,RJ,119.72733666847
2022,7,AP,108.28130027212
2022,7,DF,143.88183032855
2022,7,SE,102.68714376359
2022,7,RN,106.04165568982
2022,7,AL,100.55680059958
2022,7,PR,105.52347733258
2022,7,PI,93.577205432522
2022,7,ES,111.94275914924
2022,7,MG,109.42033480376
2022,7,PA,94.774345710494
2022,7,RR,91.940317741705
2022,7,BA,103.9805277391
2022,7,SP,121.70739613474
2022,7,PE,111.15515245654
2023,7,SE,95.149753932687
2023,7,RR,95.891579954833
2023,7,PE,98.456760786275
2023,7,TO,98.199024915661
2023,7,AM,93.033473519953
2023,7,AP,101.36453862807
2023,7,GO,105.82009539592
2023,7,RS,103.78401519194
2023,7,MT,107.40393127498
2023,7,PB,88.910565996435
2023,7,AL,89.493945824651
2023,7,RN,92.406475763428
2023,7,PR,102.76055455778
2023,7,BA,94.540328005321
2023,7,AC,98.370171536795
2023,7,DF,119.42913696084
2023,7,RJ,114.01484092583
2023,7,CE,94.898033233208
2023,7,SC,105.51770059955
2023,7,ES,108.04581000165
2023,7,MS,104.84655566438
2023,7,PA,88.513087268664
2023,7,PI,87.606998654105
2023,7,RO,101.55197670359
2023,7,SP,116.41349316089
2023,7,MG,103.73926941302
2023,7,MA,76.915647058546
2005,8,AL,0.0
2005,8,AM,0.0
2005,8,SE,0.0
2005,8,,
2005,8,PA,0.0
2005,8,SP,0.0
2005,8,AP,0.0
2005,8,MG,0.0
2005,8,CE,0.0
2005,8,AC,0.0
2005,8,PE,0.0
2005,8,PR,0.0
2005,8,RN,0.0
2005,8,DF,0.0
2005,8,RR,0.0
2005,8,GO,0.0
2005,8,MT,0.0
2005,8,RJ,0.0
2005,8,ES,0.0
2005,8,MA,0.0
2005,8,RS,0.0
2005,8,RO,0.0
2005,8,BA,0.0
2005,8,PI,0.0
2005,8,SC,0.0
2005,8,MS,0.0
2005,8,PB,0.0
2005,8,TO,0.0
2006,8,MT,0.0
2006,8,RS,0.0
2006,8,PE,0.0
2006,8,PA,0.0
2006,8,RO,0.0
2006,8,PB,0.0
2006,8,SC,0.0
2006,8,MS,0.0
2006,8,PI,0.0
2006,8,,
2006,8,RJ,0.0
2006,8,GO,0.0
2006,8,BA,0.0
2006,8,CE,0.0
2006,8,RN,0.0
2006,8,SP,0.0
2006,8,MG,0.0
2006,8,AL,0.0
2006,8,RR,0.0
2006,8,AP,0.0
2006,8,SE,0.0
2006,8,DF,0.0
2006,8,AC,0.0
2006,8,MA,0.0
2006,8,ES,0.0
2006,8,PR,0.0
2006,8,AM,0.0
2006,8,TO,0.0
2007,8,RS,0.0
2007,8,DF,0.0
2007,8,RO,0.0
2007,8,GO,0.0
2007,8,PE,0.0
2007,8,SE,0.0
2007,8,,
2007,8,SC,0.0
2007,8,AC,0.0
2007,8,PA,0.0
2007,8,AL,0.0
2007,8,MT,0.0
2007,8,PI,0.0
2007,8,BA,0.0
2007,8,RJ,0.0
2007,8,AP,0.0
2007,8,CE,0.0
2007,8,ES,0.0
2007,8,TO,0.0
2007,8,AM,0.0
2007,8,MS,0.0
2007,8,PR,0.0
2007,8,RR,0.0
2007,8,MA,0.0
2007,8,RN,0.0
2007,8,SP,0.0
2007,8,MG,0.0
2007,8,PB,0.0
2008,8,MA,0.0
2008,8,PI,0.0
2008,8,MG,0.0
2008,8,PE,0.0
2008,8,DF,0.0
2008,8,AL,0.0
2008,8,ES,0.0
2008,8,MS,0.0
2008,8,RS,0.0
2008,8,PB,0.0
2008,8,RJ,0.0
2008,8,PA,0.0
2008,8,CE,0.0
2008,8,RN,0.0
2008,8,BA,0.0
2008,8,,
2008,8,PR,0.0
2008,8,SE,0.0
2008,8,AM,0.0
2008,8,SP,0.0
2008,8,RR,0.0
2008,8,AC,0.0
2008,8,SC,0.0
2008,8,TO,0.0
2008,8,GO,0.0
2008,8,RO,0.0
2008,8,AP,0.0
2008,8,MT,0.0
2009,8,PI,54.076256030776
2009,8,RN,81.388960335498
2009,8,RS,95.356193366983
2009,8,BA,66.334840070931
2009,8,TO,74.138559546024
2009,8,PB,66.567302665242
2009,8,SP,100.82452802637
2009,8,AP,79.316926504407
2009,8,SC,91.006813000644
2009,8,MT,94.427276349472
2009,8,GO,92.10100737391
2009,8,PR,85.366817742468
2009,8,MG,84.928264498782
2009,8,AC,74.148932475996
2009,8,PE,82.915468063584
2009,8,PA,60.39351122062
2009,8,AL,70.567515433566
2009,8,CE,69.890986099479
2009,8,DF,152.63914595389
2009,8,SE,82.970363112158
2009,8,RJ,100.14238843944
2009,8,MS,103.69722829674
2009,8,MA,41.711802068685
2009,8,RO,85.277420195648
2009,8,AM,70.288406595333
2009,8,ES,91.874624878018
2009,8,RR,69.820331720834
2010,8,MS,110.38850578843
2010,8,SP,115.77042706813
2010,8,GO,106.9275097655
2010,8,CE,84.350137552957
2010,8,PA,72.506107662381
2010,8,MT,106.37371413736
2010,8,DF,163.99060758863
2010,8,AC,82.029121038662
2010,8,AL,83.07059715545
2010,8,PR,101.20200763539
2010,8,TO,87.954851837261
2010,8,MA,53.19023926091
2010,8,AP,89.011479763295
2010,8,BA,81.415806027379
2010,8,MG,98.245720207804
2010,8,RJ,108.85841957147
2010,8,PE,97.650608518347
2010,8,AM,83.684746059469
2010,8,PI,73.405828704832
2010,8,RO,98.056910834487
2010,8,PB,83.44645254197
2010,8,RR,76.830662472612
2010,8,SE,94.60584705058
2010,8,ES,102.26813908127
2010,8,RN,95.576047805148
2010,8,SC,101.22637088705
2010,8,RS,108.47852085048
2011,8,RR,95.799477134978
2011,8,AM,104.2034174599
2011,8,GO,125.80304733687
2011,8,MA,72.16358332838
2011,8,RJ,124.54601316966
2011,8,RN,114.89802324287
2011,8,SC,114.50377764051
2011,8,DF,193.45470512035
2011,8,PA,93.828821136313
2011,8,PR,118.44485491124
2011,8,MG,111.15673096633
2011,8,TO,106.71631402621
2011,8,BA,104.20288007668
2011,8,MS,128.5308116556
2011,8,AP,110.00773051625
2011,8,CE,98.395051944547
2011,8,PB,101.85904199198
2011,8,AC,98.512945905209
2011,8,PI,95.584312274358
2011,8,SP,132.20950005112
2011,8,ES,114.13431526752
2011,8,PE,116.20442101195
2011,8,RO,119.3461399637
2011,8,SE,109.85877481059
2011,8,AL,99.90697786875
2011,8,MT,120.41726839501
2011,8,RS,124.50625514196
2012,8,MA,86.781002497053
2012,8,TO,126.30341949673
2012,8,SE,125.82460192897
2012,8,BA,119.54345225275
2012,8,MG,125.21726657605
2012,8,PB,123.32490470283
2012,8,PR,131.95596797241
2012,8,RR,106.90656920626
2012,8,PA,109.70044891434
2012,8,MT,140.77833017049
2012,8,GO,141.855900475
2012,8,CE,117.77222997198
2012,8,PE,129.98779087917
2012,8,RJ,140.40113693457
2012,8,DF,225.03477398045
2012,8,AL,113.15348864245
2012,8,ES,126.7145360889
2012,8,RO,141.50254306417
2012,8,MS,144.69092502938
2012,8,SP,151.34595010231
2012,8,RS,139.27567472313
2012,8,PI,116.19031317903
2012,8,RN,133.85678325803
2012,8,AM,112.64413524423
2012,8,AP,132.9143059997
2012,8,SC,127.7515060425
2012,8,AC,123.13643108861
2013,8,AL,119.43391796567
2013,8,MS,145.64249020879
2013,8,BA,117.85078798471
2013,8,SP,148.67840812919
2013,8,GO,142.86390154379
2013,8,AC,120.32292588314
2013,8,RN,132.92692649792
2013,8,PR,131.30037695051
2013,8,DF,215.96269357841
2013,8,ES,118.62945600914
2013,8,PE,132.84733209897
2013,8,AM,109.23383126908
2013,8,SC,129.93756343969
2013,8,SE,122.8833490765
2013,8,AP,129.4400241634
2013,8,RS,142.55531799725
2013,8,MA,94.113919886682
2013,8,RO,138.75538561775
2013,8,RJ,146.30372726696
2013,8,TO,126.65949109842
2013,8,CE,121.49439726899
2013,8,MT,141.9983514099
2013,8,RR,104.76446098117
2013,8,PA,112.27135319209
2013,8,PB,122.47785815578
2013,8,MG,126.03776188786
2013,8,PI,120.4091432419
2014,8,MT,145.4937527079
2014,8,RJ,149.30560537818
2014,8,TO,131.56572337128
2014,8,CE,128.9642150312
2014,8,MS,144.17963878477
2014,8,AM,106.23753305266
2014,8,AP,124.26555974602
2014,8,ES,115.24611401298
2014,8,PA,114.53487281736
2014,8,AL,123.08375454959
2014,8,RR,102.30834554148
2014,8,PI,126.47410506968
2014,8,RN,135.54139492036
2014,8,SE,120.90833646456
2014,8,PR,135.59373424203
2014,8,GO,144.88061267883
2014,8,MG,128.19663668015
2014,8,PE,138.79116080911
2014,8,AC,113.47321418401
2014,8,SC,133.58234425644
2014,8,BA,122.03344741445
2014,8,DF,218.8073645373
2014,8,PB,128.52479217827
2014,8,SP,152.52812379812
2014,8,MA,95.76291176438
2014,8,RS,147.45829360467
2014,8,RO,137.50519721984
2015,8,MA,96.077715131902
2015,8,MS,143.62646087578
2015,8,AM,107.20113773939
2015,8,PI,131.01030952289
2015,8,SP,154.4363468062
2015,8,RN,133.65746947787
2015,8,MT,142.96190521105
2015,8,SC,133.20743372747
2015,8,AC,116.38119109461
2015,8,AL,123.33971478617
2015,8,RR,102.94701037248
2015,8,TO,133.54935497114
2015,8,MG,127.40659025034
2015,8,SE,118.03786731415
2015,8,RO,136.56529450222
2015,8,RJ,150.63940692775
2015,8,BA,121.76404475315
2015,8,RS,144.85801529378
2015,8,DF,215.55150729202
2015,8,ES,111.9809583474
2015,8,PB,128.515241672
2015,8,PA,112.5974253688
2015,8,PR,136.96209215107
2015,8,PE,137.1469099609
2015,8,AP,120.63236374024
2015,8,GO,144.62883627269
2015,8,CE,130.86660290086
2016,8,PA,94.949550043532
2016,8,RO,116.94704632013
2016,8,BA,107.44784528146
2016,8,MT,125.72337091983
2016,8,PE,120.40483995471
2016,8,GO,127.12678216598
2016,8,MS,125.22269352733
2016,8,RS,129.80330483321
2016,8,AM,88.151637804945
2016,8,AC,98.311225720502
2016,8,MA,85.996348020056
2016,8,DF,185.3036192201
2016,8,RR,94.848598581566
2016,8,SP,141.38982253266
2016,8,PB,113.14399730961
2016,8,AL,105.6368885278
2016,8,RJ,136.95444504796
2016,8,AP,97.080129618622
2016,8,ES,99.03339383954
2016,8,CE,115.88805826368
2016,8,PR,124.02187371028
2016,8,RN,115.67074283208
2016,8,SC,119.97696855809
2016,8,SE,99.635313064513
2016,8,TO,121.2815300652
2016,8,MG,114.27892574185
2016,8,PI,117.99883568169
2017,8,SP,139.45070598502
2017,8,MG,109.1906659313
2017,8,ES,94.631402196419
2017,8,PB,106.06857484105
2017,8,MA,82.063943908121
2017,8,SC,115.38926186671
2017,8,BA,98.849231907804
2017,8,MS,121.6575438043
2017,8,RN,106.09035692299
2017,8,AC,94.418401700058
2017,8,PR,119.95691682246
2017,8,PE,110.30039692752
2017,8,AM,84.542380255605
2017,8,PA,88.510377179432
2017,8,RO,109.64692422366
2017,8,MT,122.4688627209
2017,8,SE,92.917273424949
2017,8,AL,96.608945433454
2017,8,RS,123.38569773896
2017,8,TO,114.6366196747
2017,8,DF,170.10512448987
2017,8,AP,90.023466821775
2017,8,CE,106.04689783004
2017,8,GO,120.34449602376
2017,8,RJ,129.25441636428
2017,8,PI,111.05860762281
2017,8,RR,91.841740714379
2018,8,SC,112.56387186534
2018,8,AL,92.203459711931
2018,8,SE,91.939456824977
2018,8,AM,88.46542833904
2018,8,RN,99.702156648012
2018,8,GO,111.97823602138
2018,8,PI,102.66130111799
2018,8,RR,89.269088815196
2018,8,MS,117.43719030008
2018,8,PE,104.01518739837
2018,8,MA,79.717216141167
2018,8,PA,86.793593748844
2018,8,PB,104.32263662969
2018,8,AP,90.465151043889
2018,8,PR,115.07043346879
2018,8,RO,104.65484251438
2018,8,AC,89.996721368052
2018,8,RS,118.47513660008
2018,8,TO,105.12914818332
2018,8,CE,99.441593653523
2018,8,DF,159.20752424696
2018,8,BA,96.219378385332
2018,8,SP,137.26530633039
2018,8,RJ,117.20003426581
2018,8,MT,116.45099735677
2018,8,MG,105.90409180091
2018,8,ES,97.122763435999
2019,8,AC,86.351942036545
2019,8,PB,87.512440497774
2019,8,AP,85.665300195925
2019,8,CE,87.121244474697
2019,8,SC,97.478920520747
2019,8,ES,95.025842011621
2019,8,RR,84.89189630894
2019,8,AL,81.591840489345
2019,8,GO,105.72453313127
2019,8,AM,83.947486329793
2019,8,MG,99.714674305207
2019,8,MA,75.950240707623
2019,8,DF,120.50391540652
2019,8,PI,89.113770600084
2019,8,SP,106.95321455808
2019,8,RO,95.269254033676
2019,8,TO,96.184481068317
2019,8,RN,89.544814111113
2019,8,SE,88.892876657026
2019,8,RS,102.63989356293
2019,8,MT,107.35923381086
2019,8,PE,93.143673412074
2019,8,MS,103.79706842712
2019,8,PA,80.807405439932
2019,8,PR,96.874502851463
2019,8,RJ,108.16285347713
2019,8,BA,88.572058857543
2020,8,RN,85.167330897114
2020,8,SP,106.45778153684
2020,8,RR,81.867958636271
2020,8,MS,97.472728994224
2020,8,AM,84.007895973918
2020,8,BA,84.490404091347
2020,8,ES,95.08684928244
2020,8,PA,80.30881126992
2020,8,RJ,101.9781196669
2020,8,CE,84.009137592122
2020,8,PI,87.529864573302
2020,8,PR,92.951825327086
2020,8,GO,96.674820131749
2020,8,SC,94.79902246149
2020,8,TO,89.208978725331
2020,8,MG,96.815654742342
2020,8,DF,113.38111496362
2020,8,MA,73.298941134833
2020,8,RO,87.666187947408
2020,8,PE,89.114773265994
2020,8,AC,83.706105291402
2020,8,PB,83.065484243839
2020,8,AP,83.914557545897
2020,8,MT,99.479669447737
2020,8,SE,88.588861068249
2020,8,RS,96.757665451892
2020,8,AL,78.267323438786
2021,8,RJ,106.4109123628
2021,8,AL,88.550763352768
2021,8,SP,113.54036126546
2021,8,AM,87.506870616945
2021,8,AP,85.500898459799
2021,8,RN,93.482327375949
2021,8,PE,97.755104424456
2021,8,PI,92.286511678812
2021,8,SE,93.181194231794
2021,8,PR,100.26804089577
2021,8,RO,91.291416521326
2021,8,PA,84.316092606189
2021,8,RS,98.328218491396
2021,8,ES,99.832859033012
2021,8,AC,85.950118869614
2021,8,PB,93.945868191497
2021,8,MS,99.371616109958
2021,8,TO,94.631642012414
2021,8,CE,98.902926006809
2021,8,BA,94.046472525979
2021,8,DF,115.92854661356
2021,8,SC,105.14180538649
2021,8,MA,81.501152900593
2021,8,MT,104.30919306107
2021,8,MG,101.72038728142
2021,8,RR,82.555119937859
2021,8,GO,102.86562755279
2022,8,RO,107.47930444727
2022,8,SC,106.14685316615
2022,8,CE,107.59195503753
2022,8,PI,95.116205799584
2022,8,GO,109.56061235725
2022,8,SP,122.09239215651
2022,8,ES,111.20724061598
2022,8,PA,95.56705090553
2022,8,AC,98.992923113252
2022,8,MS,107.28936772228
2022,8,RJ,119.14294687279
2022,8,RN,106.19790540594
2022,8,RR,96.172106685023
2022,8,SE,103.67856376705
2022,8,AL,100.74359450694
2022,8,PE,111.4794900286
2022,8,RS,107.34335333302
2022,8,TO,106.13585945765
2022,8,PB,110.13917491405
2022,8,MA,90.157977267521
2022,8,DF,129.51135719834
2022,8,AM,100.38364193419
2022,8,MT,109.03836845447
2022,8,BA,104.6434114104
2022,8,MG,110.28911346852
2022,8,PR,105.58935920766
2022,8,AP,109.38162910289
2023,8,RO,101.39132051795
2023,8,SE,95.203384568316
2023,8,AC,98.211742764684
2023,8,AL,89.146736814035
2023,8,PR,102.73201361017
2023,8,RN,92.00479892539
2023,8,MG,103.74778990587
2023,8,PB,88.595557423019
2023,8,MS,105.18464105634
2023,8,PA,88.541746240697
2023,8,TO,98.591096417435
2023,8,ES,108.06010508451
2023,8,PE,98.4451359024
2023,8,MT,107.44197640054
2023,8,RJ,113.97801018579
2023,8,BA,94.629721237001
2023,8,AP,101.02943662509
2023,8,AM,92.827595831192
2023,8,RR,95.628812059663
2023,8,RS,103.97927265515
2023,8,SP,116.68988832376
2023,8,DF,119.87676548809
2023,8,GO,105.72399644632
2023,8,PI,87.143398996696
2023,8,SC,105.63028206078
2023,8,CE,94.189090877656
2023,8,MA,76.607919645198
2005,9,BA,0.0
2005,9,PB,0.0
2005,9,RJ,0.0
2005,9,MS,0.0
2005,9,SP,0.0
2005,9,RO,0.0
2005,9,PA,0.0
2005,9,RR,0.0
2005,9,RN,0.0
2005,9,PR,0.0
2005,9,AM,0.0
2005,9,SC,0.0
2005,9,CE,0.0
2005,9,MT,0.0
2005,9,,
2005,9,TO,0.0
2005,9,PI,0.0
2005,9,MA,0.0
2005,9,AP,0.0
2005,9,MG,0.0
2005,9,RS,0.0
2005,9,PE,0.0
2005,9,AC,0.0
2005,9,GO,0.0
2005,9,ES,0.0
2005,9,DF,0.0
2005,9,SE,0.0
2005,9,AL,0.0
2006,9,PE,0.0
2006,9,AP,0.0
2006,9,DF,0.0
2006,9,SC,0.0
2006,9,MS,0.0
2006,9,BA,0.0
2006,9,GO,0.0
2006,9,MT,0.0
2006,9,MG,0.0
2006,9,TO,0.0
2006,9,PB,0.0
2006,9,RJ,0.0
2006,9,MA,0.0
2006,9,RR,0.0
2006,9,RO,0.0
2006,9,PI,0.0
2006,9,RN,0.0
2006,9,AL,0.0
2006,9,PA,0.0
2006,9,ES,0.0
2006,9,SP,0.0
2006,9,,
2006,9,AM,0.0
2006,9,AC,0.0
2006,9,PR,0.0
2006,9,CE,0.0
2006,9,RS,0.0
2006,9,SE,0.0
2007,9,SC,0.0
2007,9,PA,0.0
2007,9,AC,0.0
2007,9,BA,0.0
2007,9,MT,0.0
2007,9,SP,0.0
2007,9,AL,0.0
2007,9,ES,0.0
2007,9,AM,0.0
2007,9,DF,0.0
2007,9,RN,0.0
2007,9,RO,0.0
2007,9,CE,0.0
2007,9,AP,0.0
2007,9,PI,0.0
2007,9,PE,0.0
2007,9,RR,0.0
2007,9,PB,0.0
2007,9,SE,0.0
2007,9,,
2007,9,GO,0.0
2007,9,PR,0.0
2007,9,RS,0.0
2007,9,MG,0.0
2007,9,MA,0.0
2007,9,RJ,0.0
2007,9,TO,0.0
2007,9,MS,0.0
2008,9,,
2008,9,BA,0.0
2008,9,MA,0.0
2008,9,SC,0.0
2008,9,RJ,0.0
2008,9,DF,0.0
2008,9,MS,0.0
2008,9,PR,0.0
2008,9,RR,0.0
2008,9,SE,0.0
2008,9,CE,0.0
2008,9,MT,0.0
2008,9,TO,0.0
2008,9,RN,0.0
2008,9,ES,0.0
2008,9,RS,0.0
2008,9,AC,0.0
2008,9,AL,0.0
2008,9,AM,0.0
2008,9,MG,0.0
2008,9,PB,0.0
2008,9,RO,0.0
2008,9,AP,0.0
2008,9,SP,0.0
2008,9,PE,0.0
2008,9,PI,0.0
2008,9,GO,0.0
2008,9,PA,0.0
2009,9,RR,70.776680371721
2009,9,AL,71.047093445471
2009,9,ES,92.620467028122
2009,9,MT,95.33603047881
2009,9,RS,95.748079919898
2009,9,TO,74.675767442616
2009,9,PR,85.920445222724
2009,9,MS,104.28401125525
2009,9,PA,61.127266441638
2009,9,BA,67.10689165071
2009,9,SC,91.49627627766
2009,9,SE,84.268143601038
2009,9,PE,83.679952092198
2009,9,DF,153.15040747866
2009,9,SP,102.02105454231
2009,9,RN,82.364150779225
2009,9,PB,67.678874433451
2009,9,PI,54.970472049788
2009,9,MA,42.366727405626
2009,9,RJ,100.67845777274
2009,9,AP,79.619826718097
2009,9,CE,70.833391340401
2009,9,MG,85.961385497861
2009,9,AC,74.867463812991
2009,9,GO,92.629532760744
2009,9,AM,71.029764225464
2009,9,RO,85.797990329324
2010,9,MA,54.459648819148
2010,9,SP,116.68000292471
2010,9,SC,102.27647366477
2010,9,PE,99.535608009051
2010,9,AM,85.212479387827
2010,9,MS,111.43990422307
2010,9,SE,95.34259147773
2010,9,RS,109.53671003426
2010,9,RR,78.694234359426
2010,9,PA,73.80422582568
2010,9,ES,102.51377543705
2010,9,DF,164.38805366203
2010,9,PB,85.034148159791
2010,9,TO,89.886406759936
2010,9,AL,84.327866036596
2010,9,MG,98.968874841624
2010,9,RJ,109.41111746025
2010,9,RN,97.109904681999
2010,9,MT,107.49564597403
2010,9,PR,102.47087325935
2010,9,AP,91.145228116608
2010,9,AC,83.476175740465
2010,9,BA,82.512310491345
2010,9,GO,108.10461661871
2010,9,PI,75.096653369079
2010,9,CE,85.69315557356
2010,9,RO,100.23207751619
2011,9,PE,117.79234123984
2011,9,PR,119.31451517392
2011,9,MA,74.20518488368
2011,9,AM,105.69229973556
2011,9,PI,97.981570039994
2011,9,BA,105.66389401456
2011,9,MT,121.66511371446
2011,9,SP,134.15142925324
2011,9,CE,100.41381899162
2011,9,ES,116.00597460455
2011,9,PB,103.6446507702
2011,9,TO,108.9246744569
2011,9,MS,130.63522803596
2011,9,RO,118.72200545158
2011,9,GO,127.71134962606
2011,9,DF,196.39313761663
2011,9,RR,98.342304908977
2011,9,SE,111.18704669336
2011,9,AL,101.50200201187
2011,9,AP,112.51598346342
2011,9,RJ,126.74660268211
2011,9,SC,115.49598806758
2011,9,MG,112.84305370795
2011,9,PA,95.79357877337
2011,9,RN,116.85155125475
2011,9,AC,99.792597554848
2011,9,RS,125.71876598492
2012,9,PB,124.49504884578
2012,9,RS,140.11617548247
2012,9,GO,142.11099406076
2012,9,RN,133.77980532793
2012,9,SC,128.71322074555
2012,9,PE,130.12324001224
2012,9,RJ,140.9117532629
2012,9,RO,143.62573592258
2012,9,AM,114.71679775883
2012,9,MG,125.91216304013
2012,9,PI,117.10221757635
2012,9,PA,110.54962123851
2012,9,MT,141.99508496034
2012,9,MS,145.02360795309
2012,9,SP,151.74633224871
2012,9,ES,127.4797257849
2012,9,MA,87.561499209003
2012,9,SE,126.24864569866
2012,9,CE,117.00332500388
2012,9,AL,112.90227808049
2012,9,PR,132.39174096961
2012,9,AP,133.85690278585
2012,9,RR,107.55722817151
2012,9,AC,124.79803264689
2012,9,BA,119.81627108653
2012,9,DF,223.8880632743
2012,9,TO,126.89889355531
2013,9,CE,121.49042168115
2013,9,PA,111.72008451786
2013,9,PR,131.18485032687
2013,9,PB,122.13724584044
2013,9,PE,133.22212509027
2013,9,AC,118.14497278042
2013,9,BA,117.66787952011
2013,9,AM,108.20030142432
2013,9,ES,118.10900549726
2013,9,MG,125.81474821297
2013,9,PI,120.54095169661
2013,9,GO,142.64579623901
2013,9,TO,127.12804533191
2013,9,RO,137.75944414291
2013,9,SC,129.83872791123
2013,9,RR,103.41486501992
2013,9,MS,145.34306251109
2013,9,DF,215.35049059758
2013,9,RN,133.26987672346
2013,9,SP,148.74880074783
2013,9,RJ,145.9699719821
2013,9,MT,141.45761008487
2013,9,AL,119.60686896288
2013,9,SE,122.71629239837
2013,9,AP,127.5695377934
2013,9,MA,95.35329682921
2013,9,RS,142.79886775785
2014,9,AM,106.33975976207
2014,9,BA,122.42459873555
2014,9,GO,145.64854607125
2014,9,RS,147.42853614536
2014,9,AL,123.77929572843
2014,9,MA,96.475389161457
2014,9,PE,139.2590986995
2014,9,SE,121.08120747495
2014,9,DF,219.36444474984
2014,9,MG,128.37417997996
2014,9,RR,103.34751356311
2014,9,PR,136.27387406183
2014,9,SC,134.00229933993
2014,9,AP,124.44081330436
2014,9,MS,144.14822245813
2014,9,SP,153.46022818419
2014,9,RN,135.88063406004
2014,9,PA,114.87700002961
2014,9,TO,132.43700229811
